       color1       color2       pixelRatio      Response
       40.00        32.00        1250.00         1.00
       59.00        48.00        1229.00         1.00
       59.00        48.00        1229.00         1.00
       59.00        68.00         867.00         1.00
       59.00        68.00         867.00         1.00
       59.00        68.00         867.00         1.00
       59.00        64.00         921.00         1.00
       59.00        64.00         921.00         1.00
       59.00        64.00         921.00         1.00
       59.00        64.00         921.00         1.00
       40.00        57.00         701.00         1.00
       40.00        57.00         701.00         1.00
       40.00        57.00         701.00         1.00
       59.00        51.00        1156.00         1.00
       59.00        51.00        1156.00         1.00
       59.00        64.00         921.00         1.00
       59.00        64.00         921.00         1.00
       59.00        64.00         921.00         1.00
       40.00        51.00         784.00         1.00
       40.00        51.00         784.00         1.00
       22.00        43.00         511.00         2.00
       22.00        43.00         511.00         2.00
       20.00        32.00         625.00         2.00
       20.00        32.00         625.00         2.00
       20.00        32.00         625.00         2.00
       20.00        13.00        1538.00         2.00
       20.00        13.00        1538.00         2.00
       20.00        13.00        1538.00         2.00
       20.00        15.00        1333.00         1.00
       20.00        15.00        1333.00         1.00
       20.00        15.00        1333.00         1.00
       20.00        15.00        1333.00         1.00
       20.00        15.00        1333.00         1.00
       20.00        13.00        1538.00         2.00
       20.00        13.00        1538.00         2.00
       20.00        29.00         689.00         1.00
       20.00        29.00         689.00         1.00
       20.00        16.00        1250.00         1.00
       20.00        16.00        1250.00         1.00
       20.00        16.00        1250.00         1.00
       20.00        15.00        1333.00         1.00
