       color1       color2       pixelRatio      Response
       16.00        12.00        1333.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        64.00         750.00         1.00
